# Starting up: N=10000 dt=2.000000e-03 pad=2.000000e+00 L=1.000000e+00
time	PV	NkT	PV/NkT	Energy
3.471720e+02 4.620896e-04 3.619442e+00 1.276687e-04 0.000000e+00
3.481720e+02 0.000000e+00 3.611302e+00 0.000000e+00 0.000000e+00
3.491720e+02 0.000000e+00 3.601165e+00 0.000000e+00 0.000000e+00
3.501720e+02 0.000000e+00 3.591113e+00 0.000000e+00 0.000000e+00
3.511720e+02 0.000000e+00 3.582079e+00 0.000000e+00 0.000000e+00
3.521720e+02 0.000000e+00 3.573600e+00 0.000000e+00 0.000000e+00
3.531720e+02 0.000000e+00 3.564192e+00 0.000000e+00 0.000000e+00
3.541720e+02 0.000000e+00 3.556652e+00 0.000000e+00 0.000000e+00
3.551720e+02 0.000000e+00 3.547964e+00 0.000000e+00 0.000000e+00
3.561720e+02 0.000000e+00 3.540002e+00 0.000000e+00 0.000000e+00
3.571720e+02 0.000000e+00 3.532353e+00 0.000000e+00 0.000000e+00
3.581720e+02 0.000000e+00 3.523021e+00 0.000000e+00 0.000000e+00
3.591720e+02 0.000000e+00 3.514548e+00 0.000000e+00 0.000000e+00
3.601720e+02 0.000000e+00 3.506292e+00 0.000000e+00 0.000000e+00
3.611720e+02 0.000000e+00 3.497235e+00 0.000000e+00 0.000000e+00
3.621720e+02 0.000000e+00 3.488046e+00 0.000000e+00 0.000000e+00
3.631720e+02 0.000000e+00 3.479439e+00 0.000000e+00 0.000000e+00
3.641720e+02 0.000000e+00 3.471389e+00 0.000000e+00 0.000000e+00
3.651720e+02 0.000000e+00 3.461912e+00 0.000000e+00 0.000000e+00
3.661720e+02 0.000000e+00 3.452764e+00 0.000000e+00 0.000000e+00
3.671720e+02 0.000000e+00 3.445425e+00 0.000000e+00 0.000000e+00
3.681720e+02 0.000000e+00 3.437534e+00 0.000000e+00 0.000000e+00
3.691720e+02 0.000000e+00 3.429663e+00 0.000000e+00 0.000000e+00
3.701720e+02 9.688524e-04 3.421604e+00 2.831573e-04 0.000000e+00
3.711720e+02 0.000000e+00 3.413422e+00 0.000000e+00 0.000000e+00
3.721720e+02 0.000000e+00 3.404483e+00 0.000000e+00 0.000000e+00
3.731720e+02 0.000000e+00 3.396496e+00 0.000000e+00 0.000000e+00
3.741720e+02 0.000000e+00 3.388704e+00 0.000000e+00 0.000000e+00
3.751720e+02 0.000000e+00 3.379632e+00 0.000000e+00 0.000000e+00
3.761720e+02 0.000000e+00 3.374574e+00 0.000000e+00 0.000000e+00
3.771720e+02 0.000000e+00 3.367069e+00 0.000000e+00 0.000000e+00
3.781720e+02 0.000000e+00 3.361047e+00 0.000000e+00 0.000000e+00
3.791720e+02 0.000000e+00 3.351602e+00 0.000000e+00 0.000000e+00
3.801720e+02 0.000000e+00 3.343624e+00 0.000000e+00 0.000000e+00
3.811720e+02 0.000000e+00 3.336886e+00 0.000000e+00 0.000000e+00
3.821720e+02 0.000000e+00 3.329541e+00 0.000000e+00 0.000000e+00
3.831720e+02 0.000000e+00 3.321111e+00 0.000000e+00 0.000000e+00
3.841720e+02 1.293038e-03 3.314628e+00 3.901006e-04 0.000000e+00
3.851720e+02 0.000000e+00 3.307729e+00 0.000000e+00 0.000000e+00
3.861720e+02 0.000000e+00 3.300297e+00 0.000000e+00 0.000000e+00
3.871720e+02 0.000000e+00 3.291298e+00 0.000000e+00 0.000000e+00
3.881720e+02 0.000000e+00 3.283422e+00 0.000000e+00 0.000000e+00
3.891720e+02 0.000000e+00 3.276778e+00 0.000000e+00 0.000000e+00
3.901720e+02 0.000000e+00 3.268360e+00 0.000000e+00 0.000000e+00
3.911720e+02 0.000000e+00 3.261546e+00 0.000000e+00 0.000000e+00
3.921720e+02 0.000000e+00 3.254434e+00 0.000000e+00 0.000000e+00
3.931720e+02 0.000000e+00 3.247074e+00 0.000000e+00 0.000000e+00
3.941720e+02 0.000000e+00 3.239241e+00 0.000000e+00 0.000000e+00
3.951720e+02 0.000000e+00 3.232523e+00 0.000000e+00 0.000000e+00
3.961720e+02 0.000000e+00 3.225123e+00 0.000000e+00 0.000000e+00
3.971720e+02 0.000000e+00 3.218690e+00 0.000000e+00 0.000000e+00
3.981720e+02 0.000000e+00 3.211426e+00 0.000000e+00 0.000000e+00
3.991720e+02 0.000000e+00 3.204809e+00 0.000000e+00 0.000000e+00
4.001720e+02 0.000000e+00 3.197738e+00 0.000000e+00 0.000000e+00
4.011720e+02 0.000000e+00 3.190424e+00 0.000000e+00 0.000000e+00
4.021720e+02 0.000000e+00 3.183651e+00 0.000000e+00 0.000000e+00
4.031720e+02 0.000000e+00 3.176321e+00 0.000000e+00 0.000000e+00
4.041720e+02 0.000000e+00 3.168579e+00 0.000000e+00 0.000000e+00
4.051720e+02 0.000000e+00 3.161583e+00 0.000000e+00 0.000000e+00
4.061720e+02 0.000000e+00 3.154163e+00 0.000000e+00 0.000000e+00
4.071720e+02 0.000000e+00 3.147245e+00 0.000000e+00 0.000000e+00
4.081720e+02 0.000000e+00 3.139927e+00 0.000000e+00 0.000000e+00
4.091720e+02 0.000000e+00 3.132965e+00 0.000000e+00 0.000000e+00
4.101720e+02 0.000000e+00 3.125582e+00 0.000000e+00 0.000000e+00
4.111720e+02 0.000000e+00 3.119052e+00 0.000000e+00 0.000000e+00
4.121720e+02 0.000000e+00 3.112560e+00 0.000000e+00 0.000000e+00
4.131720e+02 0.000000e+00 3.104759e+00 0.000000e+00 0.000000e+00
4.141720e+02 0.000000e+00 3.098661e+00 0.000000e+00 0.000000e+00
4.151720e+02 0.000000e+00 3.090813e+00 0.000000e+00 0.000000e+00
4.161720e+02 0.000000e+00 3.085141e+00 0.000000e+00 0.000000e+00
4.171720e+02 0.000000e+00 3.079400e+00 0.000000e+00 0.000000e+00
4.181720e+02 0.000000e+00 3.072739e+00 0.000000e+00 0.000000e+00
4.191720e+02 0.000000e+00 3.066981e+00 0.000000e+00 0.000000e+00
4.201720e+02 0.000000e+00 3.060178e+00 0.000000e+00 0.000000e+00
4.211720e+02 0.000000e+00 3.053768e+00 0.000000e+00 0.000000e+00
4.221720e+02 0.000000e+00 3.047431e+00 0.000000e+00 0.000000e+00
4.231720e+02 0.000000e+00 3.040206e+00 0.000000e+00 0.000000e+00
4.241720e+02 0.000000e+00 3.034996e+00 0.000000e+00 0.000000e+00
4.251720e+02 0.000000e+00 3.028616e+00 0.000000e+00 0.000000e+00
4.261720e+02 0.000000e+00 3.022599e+00 0.000000e+00 0.000000e+00
4.271720e+02 0.000000e+00 3.017041e+00 0.000000e+00 0.000000e+00
4.281720e+02 0.000000e+00 3.010838e+00 0.000000e+00 0.000000e+00
4.291720e+02 0.000000e+00 3.005655e+00 0.000000e+00 0.000000e+00
4.301720e+02 0.000000e+00 2.999158e+00 0.000000e+00 0.000000e+00
4.311720e+02 0.000000e+00 2.993669e+00 0.000000e+00 0.000000e+00
4.321720e+02 0.000000e+00 2.988664e+00 0.000000e+00 0.000000e+00
4.331720e+02 0.000000e+00 2.983757e+00 0.000000e+00 0.000000e+00
4.341720e+02 0.000000e+00 2.977396e+00 0.000000e+00 0.000000e+00
4.351720e+02 0.000000e+00 2.971726e+00 0.000000e+00 0.000000e+00
4.361720e+02 0.000000e+00 2.967233e+00 0.000000e+00 0.000000e+00
4.371720e+02 0.000000e+00 2.960539e+00 0.000000e+00 0.000000e+00
4.381720e+02 0.000000e+00 2.953828e+00 0.000000e+00 0.000000e+00
4.391720e+02 0.000000e+00 2.947102e+00 0.000000e+00 0.000000e+00
4.401720e+02 0.000000e+00 2.941542e+00 0.000000e+00 0.000000e+00
4.411720e+02 0.000000e+00 2.936977e+00 0.000000e+00 0.000000e+00
4.421720e+02 0.000000e+00 2.929670e+00 0.000000e+00 0.000000e+00
4.431720e+02 0.000000e+00 2.924687e+00 0.000000e+00 0.000000e+00
4.441720e+02 0.000000e+00 2.919183e+00 0.000000e+00 0.000000e+00
4.451720e+02 0.000000e+00 2.913805e+00 0.000000e+00 0.000000e+00
4.461720e+02 0.000000e+00 2.907392e+00 0.000000e+00 0.000000e+00
4.471720e+02 0.000000e+00 2.903395e+00 0.000000e+00 0.000000e+00
4.481720e+02 0.000000e+00 2.897451e+00 0.000000e+00 0.000000e+00
4.491720e+02 0.000000e+00 2.892260e+00 0.000000e+00 0.000000e+00
4.501720e+02 0.000000e+00 2.885399e+00 0.000000e+00 0.000000e+00
4.511720e+02 0.000000e+00 2.879638e+00 0.000000e+00 0.000000e+00
4.521720e+02 0.000000e+00 2.874453e+00 0.000000e+00 0.000000e+00
4.531720e+02 0.000000e+00 2.868752e+00 0.000000e+00 0.000000e+00
4.541720e+02 0.000000e+00 2.864259e+00 0.000000e+00 0.000000e+00
4.551720e+02 0.000000e+00 2.859455e+00 0.000000e+00 0.000000e+00
4.561720e+02 0.000000e+00 2.855039e+00 0.000000e+00 0.000000e+00
4.571720e+02 0.000000e+00 2.850469e+00 0.000000e+00 0.000000e+00
4.581720e+02 0.000000e+00 2.845287e+00 0.000000e+00 0.000000e+00
4.591720e+02 0.000000e+00 2.839868e+00 0.000000e+00 0.000000e+00
4.601720e+02 0.000000e+00 2.833764e+00 0.000000e+00 0.000000e+00
4.611720e+02 0.000000e+00 2.828758e+00 0.000000e+00 0.000000e+00
4.621720e+02 0.000000e+00 2.824100e+00 0.000000e+00 0.000000e+00
4.631720e+02 0.000000e+00 2.818979e+00 0.000000e+00 0.000000e+00
4.641720e+02 0.000000e+00 2.813660e+00 0.000000e+00 0.000000e+00
4.651720e+02 0.000000e+00 2.807342e+00 0.000000e+00 0.000000e+00
4.661720e+02 0.000000e+00 2.801725e+00 0.000000e+00 0.000000e+00
4.671720e+02 4.650251e-04 2.796915e+00 1.662636e-04 0.000000e+00
4.681720e+02 0.000000e+00 2.791674e+00 0.000000e+00 0.000000e+00
4.691720e+02 0.000000e+00 2.787823e+00 0.000000e+00 0.000000e+00
4.701720e+02 0.000000e+00 2.781826e+00 0.000000e+00 0.000000e+00
4.711720e+02 0.000000e+00 2.776571e+00 0.000000e+00 0.000000e+00
4.721720e+02 0.000000e+00 2.771113e+00 0.000000e+00 0.000000e+00
4.731720e+02 0.000000e+00 2.764585e+00 0.000000e+00 0.000000e+00
4.741720e+02 0.000000e+00 2.759555e+00 0.000000e+00 0.000000e+00
4.751720e+02 0.000000e+00 2.754344e+00 0.000000e+00 0.000000e+00
4.761720e+02 0.000000e+00 2.748912e+00 0.000000e+00 0.000000e+00
4.771720e+02 0.000000e+00 2.744564e+00 0.000000e+00 0.000000e+00
4.781720e+02 0.000000e+00 2.740307e+00 0.000000e+00 0.000000e+00
4.791720e+02 0.000000e+00 2.735457e+00 0.000000e+00 0.000000e+00
4.801720e+02 0.000000e+00 2.730498e+00 0.000000e+00 0.000000e+00
4.811720e+02 0.000000e+00 2.726034e+00 0.000000e+00 0.000000e+00
4.821720e+02 0.000000e+00 2.722127e+00 0.000000e+00 0.000000e+00
4.831720e+02 0.000000e+00 2.717261e+00 0.000000e+00 0.000000e+00
4.841720e+02 0.000000e+00 2.713657e+00 0.000000e+00 0.000000e+00
4.851720e+02 0.000000e+00 2.708834e+00 0.000000e+00 0.000000e+00
4.861720e+02 0.000000e+00 2.703458e+00 0.000000e+00 0.000000e+00
4.871720e+02 0.000000e+00 2.698876e+00 0.000000e+00 0.000000e+00
4.881720e+02 0.000000e+00 2.693257e+00 0.000000e+00 0.000000e+00
4.891720e+02 0.000000e+00 2.688720e+00 0.000000e+00 0.000000e+00
4.901720e+02 0.000000e+00 2.682128e+00 0.000000e+00 0.000000e+00
4.911720e+02 0.000000e+00 2.678837e+00 0.000000e+00 0.000000e+00
4.921720e+02 0.000000e+00 2.673433e+00 0.000000e+00 0.000000e+00
4.931720e+02 0.000000e+00 2.668392e+00 0.000000e+00 0.000000e+00
4.941720e+02 0.000000e+00 2.663252e+00 0.000000e+00 0.000000e+00
4.951720e+02 0.000000e+00 2.659094e+00 0.000000e+00 0.000000e+00
4.961720e+02 0.000000e+00 2.654301e+00 0.000000e+00 0.000000e+00
4.971720e+02 0.000000e+00 2.650128e+00 0.000000e+00 0.000000e+00
4.981720e+02 0.000000e+00 2.645448e+00 0.000000e+00 0.000000e+00
4.991720e+02 0.000000e+00 2.639960e+00 0.000000e+00 0.000000e+00
5.001720e+02 0.000000e+00 2.636979e+00 0.000000e+00 0.000000e+00
5.011720e+02 0.000000e+00 2.632771e+00 0.000000e+00 0.000000e+00
5.021720e+02 0.000000e+00 2.627633e+00 0.000000e+00 0.000000e+00
5.031720e+02 0.000000e+00 2.623386e+00 0.000000e+00 0.000000e+00
5.041720e+02 0.000000e+00 2.619332e+00 0.000000e+00 0.000000e+00
5.051720e+02 0.000000e+00 2.614995e+00 0.000000e+00 0.000000e+00
5.061720e+02 0.000000e+00 2.609743e+00 0.000000e+00 0.000000e+00
5.071720e+02 0.000000e+00 2.606742e+00 0.000000e+00 0.000000e+00
5.081720e+02 0.000000e+00 2.601881e+00 0.000000e+00 0.000000e+00
5.091720e+02 0.000000e+00 2.598338e+00 0.000000e+00 0.000000e+00
5.101720e+02 0.000000e+00 2.595019e+00 0.000000e+00 0.000000e+00
5.111720e+02 0.000000e+00 2.590494e+00 0.000000e+00 0.000000e+00
5.121740e+02 0.000000e+00 2.591034e+00 0.000000e+00 0.000000e+00
5.131760e+02 0.000000e+00 2.587584e+00 0.000000e+00 0.000000e+00
5.141780e+02 0.000000e+00 2.583324e+00 0.000000e+00 0.000000e+00
5.151800e+02 0.000000e+00 2.578748e+00 0.000000e+00 0.000000e+00
5.161820e+02 0.000000e+00 2.575806e+00 0.000000e+00 0.000000e+00
5.171840e+02 0.000000e+00 2.571690e+00 0.000000e+00 0.000000e+00
5.181860e+02 0.000000e+00 2.567489e+00 0.000000e+00 0.000000e+00
5.191880e+02 0.000000e+00 2.565034e+00 0.000000e+00 0.000000e+00
5.201900e+02 0.000000e+00 2.561664e+00 0.000000e+00 0.000000e+00
5.211920e+02 0.000000e+00 2.557862e+00 0.000000e+00 0.000000e+00
5.221940e+02 0.000000e+00 2.554025e+00 0.000000e+00 0.000000e+00
5.231960e+02 0.000000e+00 2.549265e+00 0.000000e+00 0.000000e+00
5.241980e+02 0.000000e+00 2.545343e+00 0.000000e+00 0.000000e+00
5.252000e+02 0.000000e+00 2.540920e+00 0.000000e+00 0.000000e+00
5.262020e+02 0.000000e+00 2.536470e+00 0.000000e+00 0.000000e+00
5.272040e+02 0.000000e+00 2.533467e+00 0.000000e+00 0.000000e+00
5.282060e+02 0.000000e+00 2.529148e+00 0.000000e+00 0.000000e+00
5.292080e+02 0.000000e+00 2.524663e+00 0.000000e+00 0.000000e+00
5.302100e+02 0.000000e+00 2.520789e+00 0.000000e+00 0.000000e+00
5.312120e+02 0.000000e+00 2.516216e+00 0.000000e+00 0.000000e+00
5.322140e+02 0.000000e+00 2.512413e+00 0.000000e+00 0.000000e+00
5.332160e+02 0.000000e+00 2.508334e+00 0.000000e+00 0.000000e+00
5.342180e+02 0.000000e+00 2.504726e+00 0.000000e+00 0.000000e+00
5.352200e+02 0.000000e+00 2.499665e+00 0.000000e+00 0.000000e+00
5.362220e+02 0.000000e+00 2.495799e+00 0.000000e+00 0.000000e+00
5.372240e+02 0.000000e+00 2.492132e+00 0.000000e+00 0.000000e+00
5.382260e+02 0.000000e+00 2.488914e+00 0.000000e+00 0.000000e+00
5.392280e+02 0.000000e+00 2.484597e+00 0.000000e+00 0.000000e+00
5.402300e+02 0.000000e+00 2.480998e+00 0.000000e+00 0.000000e+00
5.412320e+02 0.000000e+00 2.477614e+00 0.000000e+00 0.000000e+00
5.422340e+02 0.000000e+00 2.473762e+00 0.000000e+00 0.000000e+00
5.432360e+02 0.000000e+00 2.468993e+00 0.000000e+00 0.000000e+00
5.442380e+02 0.000000e+00 2.465075e+00 0.000000e+00 0.000000e+00
5.452400e+02 0.000000e+00 2.461004e+00 0.000000e+00 0.000000e+00
5.462420e+02 0.000000e+00 2.458346e+00 0.000000e+00 0.000000e+00
5.472440e+02 0.000000e+00 2.455175e+00 0.000000e+00 0.000000e+00
5.482460e+02 0.000000e+00 2.451047e+00 0.000000e+00 0.000000e+00
5.492480e+02 0.000000e+00 2.448185e+00 0.000000e+00 0.000000e+00
5.502500e+02 0.000000e+00 2.444334e+00 0.000000e+00 0.000000e+00
5.512520e+02 0.000000e+00 2.440150e+00 0.000000e+00 0.000000e+00
5.522540e+02 0.000000e+00 2.436783e+00 0.000000e+00 0.000000e+00
5.532560e+02 0.000000e+00 2.433421e+00 0.000000e+00 0.000000e+00
5.542580e+02 0.000000e+00 2.429448e+00 0.000000e+00 0.000000e+00
5.552600e+02 0.000000e+00 2.426097e+00 0.000000e+00 0.000000e+00
5.562620e+02 0.000000e+00 2.423006e+00 0.000000e+00 0.000000e+00
5.572640e+02 0.000000e+00 2.419216e+00 0.000000e+00 0.000000e+00
5.582660e+02 0.000000e+00 2.414730e+00 0.000000e+00 0.000000e+00
5.592680e+02 0.000000e+00 2.411529e+00 0.000000e+00 0.000000e+00
5.602700e+02 0.000000e+00 2.408174e+00 0.000000e+00 0.000000e+00
5.612720e+02 0.000000e+00 2.404112e+00 0.000000e+00 0.000000e+00
5.622740e+02 0.000000e+00 2.400422e+00 0.000000e+00 0.000000e+00
5.632760e+02 0.000000e+00 2.397035e+00 0.000000e+00 0.000000e+00
5.642780e+02 0.000000e+00 2.393378e+00 0.000000e+00 0.000000e+00
5.652800e+02 0.000000e+00 2.389918e+00 0.000000e+00 0.000000e+00
5.662820e+02 0.000000e+00 2.386591e+00 0.000000e+00 0.000000e+00
5.672840e+02 0.000000e+00 2.382675e+00 0.000000e+00 0.000000e+00
5.682860e+02 0.000000e+00 2.379500e+00 0.000000e+00 0.000000e+00
5.692880e+02 0.000000e+00 2.376475e+00 0.000000e+00 0.000000e+00
5.702900e+02 0.000000e+00 2.372589e+00 0.000000e+00 0.000000e+00
5.712920e+02 0.000000e+00 2.369801e+00 0.000000e+00 0.000000e+00
5.722940e+02 0.000000e+00 2.366201e+00 0.000000e+00 0.000000e+00
5.732960e+02 0.000000e+00 2.362280e+00 0.000000e+00 0.000000e+00
5.742980e+02 0.000000e+00 2.358937e+00 0.000000e+00 0.000000e+00
5.753000e+02 0.000000e+00 2.354982e+00 0.000000e+00 0.000000e+00
5.763020e+02 0.000000e+00 2.351679e+00 0.000000e+00 0.000000e+00
5.773040e+02 0.000000e+00 2.348499e+00 0.000000e+00 0.000000e+00
5.783060e+02 0.000000e+00 2.344928e+00 0.000000e+00 0.000000e+00
5.793080e+02 0.000000e+00 2.341691e+00 0.000000e+00 0.000000e+00
5.803100e+02 0.000000e+00 2.338827e+00 0.000000e+00 0.000000e+00
5.813120e+02 0.000000e+00 2.335843e+00 0.000000e+00 0.000000e+00
5.823140e+02 0.000000e+00 2.333053e+00 0.000000e+00 0.000000e+00
5.833160e+02 0.000000e+00 2.330306e+00 0.000000e+00 0.000000e+00
5.843180e+02 0.000000e+00 2.327014e+00 0.000000e+00 0.000000e+00
5.853200e+02 0.000000e+00 2.322966e+00 0.000000e+00 0.000000e+00
5.863220e+02 0.000000e+00 2.320769e+00 0.000000e+00 0.000000e+00
5.873240e+02 0.000000e+00 2.317237e+00 0.000000e+00 0.000000e+00
5.883260e+02 0.000000e+00 2.314796e+00 0.000000e+00 0.000000e+00
5.893280e+02 0.000000e+00 2.311128e+00 0.000000e+00 0.000000e+00
5.903300e+02 0.000000e+00 2.307924e+00 0.000000e+00 0.000000e+00
5.913320e+02 0.000000e+00 2.304825e+00 0.000000e+00 0.000000e+00
5.923340e+02 0.000000e+00 2.302219e+00 0.000000e+00 0.000000e+00
5.933360e+02 0.000000e+00 2.300116e+00 0.000000e+00 0.000000e+00
5.943380e+02 0.000000e+00 2.297310e+00 0.000000e+00 0.000000e+00
5.953400e+02 0.000000e+00 2.295080e+00 0.000000e+00 0.000000e+00
5.963420e+02 0.000000e+00 2.292336e+00 0.000000e+00 0.000000e+00
5.973440e+02 0.000000e+00 2.289248e+00 0.000000e+00 0.000000e+00
5.983460e+02 0.000000e+00 2.285883e+00 0.000000e+00 0.000000e+00
5.993480e+02 0.000000e+00 2.282768e+00 0.000000e+00 0.000000e+00
6.003500e+02 0.000000e+00 2.280002e+00 0.000000e+00 0.000000e+00
6.013520e+02 0.000000e+00 2.277118e+00 0.000000e+00 0.000000e+00
6.023540e+02 0.000000e+00 2.274173e+00 0.000000e+00 0.000000e+00
6.033560e+02 0.000000e+00 2.271205e+00 0.000000e+00 0.000000e+00
6.043580e+02 0.000000e+00 2.267821e+00 0.000000e+00 0.000000e+00
6.053600e+02 0.000000e+00 2.265446e+00 0.000000e+00 0.000000e+00
6.063620e+02 0.000000e+00 2.261304e+00 0.000000e+00 0.000000e+00
6.073640e+02 0.000000e+00 2.258799e+00 0.000000e+00 0.000000e+00
6.083660e+02 0.000000e+00 2.256041e+00 0.000000e+00 0.000000e+00
6.093680e+02 0.000000e+00 2.254009e+00 0.000000e+00 0.000000e+00
6.103700e+02 0.000000e+00 2.250966e+00 0.000000e+00 0.000000e+00
6.113720e+02 0.000000e+00 2.247665e+00 0.000000e+00 0.000000e+00
6.123740e+02 0.000000e+00 2.243891e+00 0.000000e+00 0.000000e+00
6.133760e+02 0.000000e+00 2.241493e+00 0.000000e+00 0.000000e+00
6.143780e+02 0.000000e+00 2.238856e+00 0.000000e+00 0.000000e+00
6.153800e+02 0.000000e+00 2.237143e+00 0.000000e+00 0.000000e+00
6.163820e+02 4.178428e-04 2.233804e+00 1.870544e-04 0.000000e+00
6.173840e+02 0.000000e+00 2.230933e+00 0.000000e+00 0.000000e+00
6.183860e+02 0.000000e+00 2.228030e+00 0.000000e+00 0.000000e+00
6.193880e+02 0.000000e+00 2.224859e+00 0.000000e+00 0.000000e+00
6.203900e+02 0.000000e+00 2.221500e+00 0.000000e+00 0.000000e+00
6.213920e+02 0.000000e+00 2.218570e+00 0.000000e+00 0.000000e+00
6.223940e+02 0.000000e+00 2.215588e+00 0.000000e+00 0.000000e+00
6.233960e+02 0.000000e+00 2.212425e+00 0.000000e+00 0.000000e+00
6.243980e+02 0.000000e+00 2.210523e+00 0.000000e+00 0.000000e+00
6.254000e+02 0.000000e+00 2.208223e+00 0.000000e+00 0.000000e+00
6.264020e+02 0.000000e+00 2.204103e+00 0.000000e+00 0.000000e+00
6.274040e+02 0.000000e+00 2.201703e+00 0.000000e+00 0.000000e+00
6.284060e+02 0.000000e+00 2.198562e+00 0.000000e+00 0.000000e+00
6.294080e+02 0.000000e+00 2.197506e+00 0.000000e+00 0.000000e+00
6.304100e+02 0.000000e+00 2.193995e+00 0.000000e+00 0.000000e+00
6.314120e+02 0.000000e+00 2.191663e+00 0.000000e+00 0.000000e+00
6.324140e+02 0.000000e+00 2.188723e+00 0.000000e+00 0.000000e+00
6.334160e+02 0.000000e+00 2.185081e+00 0.000000e+00 0.000000e+00
6.344180e+02 0.000000e+00 2.181909e+00 0.000000e+00 0.000000e+00
6.354200e+02 0.000000e+00 2.179700e+00 0.000000e+00 0.000000e+00
6.364220e+02 0.000000e+00 2.174998e+00 0.000000e+00 0.000000e+00
6.374240e+02 0.000000e+00 2.173211e+00 0.000000e+00 0.000000e+00
6.384260e+02 0.000000e+00 2.170674e+00 0.000000e+00 0.000000e+00
6.394280e+02 0.000000e+00 2.168165e+00 0.000000e+00 0.000000e+00
6.404300e+02 0.000000e+00 2.166502e+00 0.000000e+00 0.000000e+00
6.414320e+02 0.000000e+00 2.163374e+00 0.000000e+00 0.000000e+00
6.424340e+02 0.000000e+00 2.161276e+00 0.000000e+00 0.000000e+00
6.434360e+02 0.000000e+00 2.159612e+00 0.000000e+00 0.000000e+00
6.444380e+02 0.000000e+00 2.156984e+00 0.000000e+00 0.000000e+00
6.454400e+02 0.000000e+00 2.155050e+00 0.000000e+00 0.000000e+00
6.464420e+02 0.000000e+00 2.153219e+00 0.000000e+00 0.000000e+00
6.474440e+02 0.000000e+00 2.149892e+00 0.000000e+00 0.000000e+00
6.484460e+02 0.000000e+00 2.147680e+00 0.000000e+00 0.000000e+00
6.494480e+02 0.000000e+00 2.145469e+00 0.000000e+00 0.000000e+00
6.504500e+02 0.000000e+00 2.143241e+00 0.000000e+00 0.000000e+00
6.514520e+02 0.000000e+00 2.141306e+00 0.000000e+00 0.000000e+00
6.524540e+02 0.000000e+00 2.138774e+00 0.000000e+00 0.000000e+00
6.534560e+02 0.000000e+00 2.135377e+00 0.000000e+00 0.000000e+00
6.544580e+02 0.000000e+00 2.132870e+00 0.000000e+00 0.000000e+00
6.554600e+02 0.000000e+00 2.130700e+00 0.000000e+00 0.000000e+00
6.564620e+02 0.000000e+00 2.127708e+00 0.000000e+00 0.000000e+00
6.574640e+02 0.000000e+00 2.124723e+00 0.000000e+00 0.000000e+00
6.584660e+02 0.000000e+00 2.123346e+00 0.000000e+00 0.000000e+00
6.594680e+02 0.000000e+00 2.121123e+00 0.000000e+00 0.000000e+00
6.604700e+02 0.000000e+00 2.118961e+00 0.000000e+00 0.000000e+00
6.614720e+02 0.000000e+00 2.116761e+00 0.000000e+00 0.000000e+00
6.624740e+02 0.000000e+00 2.114735e+00 0.000000e+00 0.000000e+00
6.634760e+02 0.000000e+00 2.112412e+00 0.000000e+00 0.000000e+00
6.644780e+02 0.000000e+00 2.109919e+00 0.000000e+00 0.000000e+00
6.654800e+02 0.000000e+00 2.106731e+00 0.000000e+00 0.000000e+00
6.664820e+02 0.000000e+00 2.105921e+00 0.000000e+00 0.000000e+00
6.674840e+02 0.000000e+00 2.103775e+00 0.000000e+00 0.000000e+00
6.684860e+02 0.000000e+00 2.101599e+00 0.000000e+00 0.000000e+00
6.694880e+02 0.000000e+00 2.099056e+00 0.000000e+00 0.000000e+00
6.704900e+02 0.000000e+00 2.097082e+00 0.000000e+00 0.000000e+00
6.714920e+02 0.000000e+00 2.095170e+00 0.000000e+00 0.000000e+00
6.724940e+02 0.000000e+00 2.093400e+00 0.000000e+00 0.000000e+00
6.734960e+02 0.000000e+00 2.091408e+00 0.000000e+00 0.000000e+00
6.744980e+02 0.000000e+00 2.088687e+00 0.000000e+00 0.000000e+00
6.755000e+02 0.000000e+00 2.086939e+00 0.000000e+00 0.000000e+00
6.765020e+02 0.000000e+00 2.083854e+00 0.000000e+00 0.000000e+00
6.775040e+02 0.000000e+00 2.081835e+00 0.000000e+00 0.000000e+00
6.785060e+02 0.000000e+00 2.079534e+00 0.000000e+00 0.000000e+00
6.795080e+02 0.000000e+00 2.077211e+00 0.000000e+00 0.000000e+00
6.805100e+02 0.000000e+00 2.075679e+00 0.000000e+00 0.000000e+00
6.815120e+02 0.000000e+00 2.073613e+00 0.000000e+00 0.000000e+00
6.825140e+02 0.000000e+00 2.071302e+00 0.000000e+00 0.000000e+00
6.835160e+02 0.000000e+00 2.069295e+00 0.000000e+00 0.000000e+00
6.845180e+02 0.000000e+00 2.067399e+00 0.000000e+00 0.000000e+00
6.855200e+02 0.000000e+00 2.064981e+00 0.000000e+00 0.000000e+00
6.865220e+02 0.000000e+00 2.062056e+00 0.000000e+00 0.000000e+00
6.875240e+02 0.000000e+00 2.060051e+00 0.000000e+00 0.000000e+00
6.885260e+02 0.000000e+00 2.058040e+00 0.000000e+00 0.000000e+00
6.895280e+02 0.000000e+00 2.055833e+00 0.000000e+00 0.000000e+00
6.905300e+02 0.000000e+00 2.053199e+00 0.000000e+00 0.000000e+00
6.915320e+02 0.000000e+00 2.050866e+00 0.000000e+00 0.000000e+00
6.925340e+02 0.000000e+00 2.048711e+00 0.000000e+00 0.000000e+00
6.935360e+02 0.000000e+00 2.046640e+00 0.000000e+00 0.000000e+00
6.945380e+02 0.000000e+00 2.044334e+00 0.000000e+00 0.000000e+00
